Partido
[[brentford,liverpool],6,domingo,20]
[[tottenham,southampton],6,domingo,18]
[[crystal_palace,aston_villa],8,viernes,15]
[[newcastle,everton],8,domingo,22]
[[liverpool,tottenham],8,domingo,21]
[[southampton,man_united],8,sabado,19]
[[brentford,man_city],8,domingo,16]
[[brighton,arsenal],8,domingo,18]
[[liverpool,man_united],15,domingo,19]
[[aston_villa,chelsea],15,viernes,19]
[[wolves,brentford],15,viernes,21]
[[newcastle,crystal_palace],15,domingo,14]
[[west_ham,leicester_city],15,domingo,14]
[[nottm_forest,southampton],15,sabado,19]
[[bournemouth,brighton],15,domingo,17]
[[everton,leeds_united],15,domingo,18]
[[tottenham,man_city],15,viernes,14]
[[arsenal,fulham],15,sabado,21]
[[arsenal,aston_villa],11,viernes,16]
[[tottenham,west_ham],11,viernes,19]
[[newcastle,brentford],11,domingo,15]
[[nottm_forest,fulham],11,sabado,15]
[[man_united,wolves],11,viernes,20]
[[leicester_city,crystal_palace],11,domingo,19]
[[everton,chelsea],11,domingo,18]
[[southampton,liverpool],11,viernes,18]
[[bournemouth,leeds_united],11,viernes,15]
[[man_city,fulham],5,viernes,17]
[[brentford,arsenal],5,sabado,18]
[[aston_villa,west_ham],5,domingo,21]
[[newcastle,nottm_forest],5,sabado,15]
[[everton,liverpool],5,sabado,20]
[[leicester_city,man_united],5,domingo,17]
[[leeds_united,southampton],5,viernes,14]
[[chelsea,wolves],5,viernes,19]
[[bournemouth,crystal_palace],5,sabado,16]
[[wolves,newcastle],2,domingo,20]
[[crystal_palace,west_ham],2,sabado,19]
[[brighton,everton],2,sabado,22]
[[aston_villa,fulham],2,viernes,16]
[[man_city,southampton],2,viernes,19]
[[man_united,nottm_forest],2,sabado,16]
[[chelsea,arsenal],2,sabado,21]
[[leicester_city,leeds_united],2,sabado,17]
[[tottenham,brentford],2,sabado,18]
[[bournemouth,liverpool],2,domingo,15]
[[brighton,leicester_city],10,sabado,19]
[[man_city,chelsea],10,sabado,21]
[[leeds_united,newcastle],10,sabado,20]
[[brentford,everton],10,domingo,16]
[[tottenham,nottm_forest],10,sabado,16]
[[wolves,crystal_palace],10,viernes,15]
[[bournemouth,arsenal],10,viernes,18]
[[west_ham,man_united],10,domingo,20]
[[liverpool,fulham],10,sabado,17]
[[liverpool,west_ham],9,sabado,20]
[[man_united,fulham],9,sabado,17]
